13872,28.6311058, 77.4557656
16714,28.6313741, 77.2814494
27767,28.63140099, 77.31910717
25639,28.6317059, 77.04959502
16742,28.631855, 77.295587
330,28.632477, 77.175947
70681,28.63299, 77.09308
23728,28.63299819, 77.31671137
18788,28.63321, 77.30291
16691,28.633268, 77.029685
788,28.63327387, 77.30299078
24645,28.6335044, 77.01841444
25603,28.63359947, 77.00263253
16601,28.63376, 77.03348
677,28.6338488, 77.0589542
16673,28.633969, 77.041271
328,28.63409, 77.11483
16609,28.6340964, 77.0866798
610,28.63456, 77.10507
26633,28.63464525, 77.01210167
13615,28.63468, 77.0369
26888,28.6349472, 77.35148945
70745@A,28.63503, 77.29774
31896,28.63522318, 77.40045688
723,28.63529, 77.28786
26854,28.63576984, 77.42418932
879,28.6358069, 77.3273702
769,28.635945, 77.271523
743,28.63603, 77.28312
24611,28.63606075, 77.40539141
24678,28.63609035, 77.01339464
727,28.63612, 77.30015
24851,28.6362117, 77.4640784
24642,28.6367973, 77.02883079
334,28.6369116, 77.1453829
311,28.6369673, 77.1863504
17602,28.637165, 77.032141
675,28.6371661, 77.0604305
16742@A,28.63736, 77.30083
861,28.63737, 77.33888
1005944@a,28.63762, 77.13009
16661,28.637737, 77.043662
70680,28.63779, 77.06784
